Consulta,dia_semana,semana_del_mes,mes,cuatrimestre,anio,hora_discretizada,dni_discretizado,legajo_discretizado,posee_legajo,posee_telefono,carrera_valor,proveedor_correo,cantidad_caracteres,proporcion_mayusculas,proporcion_letras,cantidad_tildes,cantidad_palabras,cantidad_palabras_cortas,proporcion_palabras_distintas,frecuencia_signos_puntuacion,cantidad_oraciones,utiliza_codigo_asignatura
aun no subieron o no me aparecen datos de los dias y horarios de cursada para el taller de ingreso de febrero.  cuando los voy a saber? me habian dicho en diciembre.  espero su respuesta. desde ya muchas gracias ,2,4,12,2,2018,0,7,0,0,0,0,13,212,0.0,0.7877358490566038,0,42,24,0.8095238095238095,0.018867924528301886,3,0
solicito un certificado de materias aprobadas con porcentaje de la especialización de ciencias sociales con mención en historia social. para retirar en la sede de san miguel ,2,3,4,1,2016,1,1,2,1,1,0,13,174,0.0,0.8390804597701149,2,28,15,0.7857142857142857,0.005747126436781609,1,0
quiero entrar a mi perfil . me aparece que el estudiante no cumple con los requisitos  para ingresar a el sistema  ,5,3,12,2,2018,3,5,4,1,1,2,11,115,0.0,0.7913043478260869,0,24,15,0.8333333333333334,0.008695652173913044,1,0
"hola, me presente el d&igrave;a martes 23 de diciembre a las 16:00hs para dar el final de constituci&ograve;n con la profesora varela, quer&igrave;a saber mi nota? por que todavia no me aparece en la materia, gracias ",4,1,1,1,2016,1,5,2,1,1,5,6,217,0.0,0.7557603686635944,0,37,20,0.8918918918918919,0.036866359447004615,1,0
"olvide mi contraseña para entrar y necesito hacerlo para corroborar fecha de defensa de trabajo final, según me dijeron cuando me llamaron. llene el formulario pero por mail no me llego nada para reactivar la cuenta y cambiar la contraseña ",0,3,12,2,2017,1,2,1,1,1,5,6,240,0.0,0.825,1,41,20,0.8048780487804879,0.008333333333333333,1,0
"hola! quiero consultar respecto del boleto estudiantil provincial, ya que, inicie el trámite hace más de un mes (22-06-2019) y aún no obtuve respuesta ni el beneficio. quisiera saber si se puede resolver esta situación. gracias. ",1,1,8,2,2019,1,6,4,1,1,3,4,229,0.0,0.7641921397379913,4,37,18,0.972972972972973,0.026200873362445413,3,0
"en el mes de septiembre no recibí la acreditación del boleto estudiantil provincial, pasando ya mas de dos semanas. me gustaría saber cual es el inconveniente que sucedio. muchas gracias ",2,3,9,2,2019,2,6,3,1,1,19,4,187,0.0,0.8235294117647058,3,31,17,0.935483870967742,0.016042780748663103,2,0
hola buenos dias  me comunico porque no puedo btener una tarifa social para la sube no entiendo porque no puedo esque mis compañeros pudieron ,0,3,4,1,2019,1,8,4,1,1,3,4,142,0.0,0.8239436619718309,0,26,13,0.8076923076923077,0.0,1,0
"quiero anotarme en las materias, y me dice que no soy alumna regular. que me mandaron un email pero no me llegó nada. cómo puedo hacer ? ",4,1,3,1,2019,1,5,2,1,1,5,6,137,0.0,0.7737226277372263,2,28,17,0.8571428571428571,0.0291970802919708,2,0
no me llego el mail para seguir con la inscripcion a las asignaturas ,0,4,2,1,2019,2,8,1,1,1,54,8,69,0.0,0.8115942028985508,0,14,10,1.0,0.0,1,0
"buenas, hoy intenté cambiar la contraseña de para entrar a mi situación académica y cuando completo el formulario para que me manden el mail nunca me llegó, lo hice 2 veces y me decía que ya se había mandado antes. paso más de 1 hora y nada, tengo 2 mail y no llego a ninguno de los 2. gracias ",3,4,6,1,2018,1,5,2,1,0,27,6,294,0.0,0.7687074829931972,7,60,37,0.7833333333333333,0.017006802721088437,2,0
"mi consulta es que hoy 5 de diciembre comenzaban las inscripciones a los finales , pero cuando quiero ingresar poniendo mi legajo y mi contraseña me salta que xe2x80x9cel estudiante no cumple con requisitos xe2x80x9c . quisiera saber el porque . gracias  ",2,1,12,2,2018,3,7,4,1,1,25,4,255,0.0,0.7843137254901961,0,44,23,0.8863636363636364,0.011764705882352941,2,0
"buenos dias , necesitaria saber la cantidad de materias aprobadas y como realizar los tramites para obtener los certificados para poder presentar en otra universidad.  muchas gracias  saludos   ",2,4,8,2,2018,0,2,0,0,1,3,6,194,0.0,0.8247422680412371,0,33,17,0.8181818181818182,0.010309278350515464,1,0
"hola, buenos días.  queria saber sobre la carrera de licenciatura en enfermería. me hice la pre-inscripcion.pero no me llega nada a mi correo. que debo hacer? ",2,4,11,2,2017,0,6,0,0,1,52,6,159,0.0,0.7861635220125787,2,28,15,0.8928571428571429,0.03773584905660377,4,0
solicito la modificación del correo con el que me inscribí.   no me ha llegado el mail para continuar con la inscripción de materias para el primer cuatrimestre aguardo respuesta saludos ana otero ,5,4,2,1,2017,0,1,0,0,0,0,4,197,0.0,0.8223350253807107,3,35,21,0.7714285714285715,0.005076142131979695,1,0
"hola buenas tardes..la semana pasada fui a la universidad a inscribirme, me dijeron que me tiene que llegar un gmail con las materias y horarios...la cueation es que aun no me llega nada...quisiera saber cuando se empieza acursar las materias? es por eso que estoy interesada en que me llege el correo ",2,3,2,1,2018,2,8,0,0,1,52,4,302,0.0,0.7947019867549668,0,53,29,0.8113207547169812,0.03311258278145696,8,0
buenas noches inicie el tramite para la sube estidiantil del boleto provincial y me dice que ya tengo el veneficio pero no pude descargar el formulario .  ,0,3,3,1,2019,2,8,4,1,1,52,4,155,0.0,0.8129032258064516,0,29,18,0.8965517241379308,0.0064516129032258064,1,0
porque no puedo inscribirme para empezar a cursar ?  ,3,3,2,1,2019,2,8,0,0,1,3,4,53,0.0,0.7924528301886793,0,11,6,0.9090909090909092,0.018867924528301886,1,0
"buenas , quiero ingresar para anotarme en los finales , y me aparece que no cumplo con los requisitos del sistema , que tengo q hacer ??  ",2,1,12,2,2018,0,6,4,1,1,43,8,138,0.0,0.7608695652173914,0,29,18,0.8275862068965517,0.036231884057971016,1,0
"13-04-18 a quien corresponda, el motivo por el cual escribo es que estoy teniendo inconveniente con la recarga de sube(mes de marzo-abril)ya que la misma no se realizo,quisiera saber cuales son los motivos,para mi es muy importante la recarga porque utilizo tren y colectivo para llegar a la universidad,desde ya gracias por su tiempo,  gisela condori  ",4,2,4,1,2018,0,2,3,1,1,5,4,353,0.0,0.7903682719546742,0,59,32,0.7966101694915254,0.0141643059490085,1,0
"hola, estoy necesitando ayuda para poder ingresar a mi cuenta de acceso para estudiantes. olvide la clave y ya no poseo acceso a mi email de confirmación inicial. les solicito si pueden darme alguna instrucción para poder restablecer mi contraseña. mi nuevo email es joaco.etchanique@gmail.com , soy alumno activo y necesito acceder a mi cuenta para poder inscribirme a materias. gracias. ",1,4,2,1,2016,3,3,2,1,1,54,4,389,0.0,0.8174807197943444,2,62,26,0.7258064516129032,0.02313624678663239,7,0
"buenas tardes, me quiero hacer el boleto estudiantil, pero a la hora de iniciar el tramite me dice que alumno ya tiene el beneficio. queria averguar, si esto es cierto, ya que nunca me mandaron nigun comprobante de que el tramite esta hecho. muchas gracias. ",1,4,3,1,2019,2,7,4,1,1,2,4,258,0.0,0.7984496124031008,0,46,24,0.7826086956521741,0.027131782945736437,3,0
"hola buenos días, quería saber cómo hago para elegir las materias los días y el horario para cursar, porque no me figura otra cosa, y seguí los pasos que dice en la hoja que me dieron al inscribirme pero no me aparece nada. ",0,1,2,1,2018,0,6,0,0,1,3,4,224,0.0,0.7901785714285714,5,44,27,0.8409090909090909,0.017857142857142856,1,0
"buenas tardes, quería preguntar si hay que hacer algún tramite para la acreditación del boleto estudiantil, el año pasado ya lo tenía pero lo que va en el año no se me acreditó el boleto. muchas gracias y espero su respuesta, saludos. ",1,2,4,1,2018,1,3,1,1,1,54,4,235,0.0,0.8,5,43,24,0.8837209302325582,0.02127659574468085,2,0
"hola quiero inscribirme para este cuatrimestre a una materia y me dice que no estoy regular, que supuestamente inicié un trámite para estar regular, que mire mi mail y no encontré ningún mail y necesito inscribirme.  como hago? ",4,1,3,1,2019,1,3,1,1,1,3,6,228,0.0,0.8114035087719298,4,40,24,0.775,0.017543859649122806,1,0
"estimados, buen día.  quiero realizar el tramite del boleto provincial pero el sistema dice que la solicitud no puede completarse porque la persona ya tiene un beneficio asignado.  y eso no es correcto ya que no tengo ningún plan, ni tarifa social ni nada por el estilo. me podrán ayudar o asesorar con este tema? quedo a la espera. muchas gracias.  ",0,3,3,1,2019,3,4,2,1,1,54,4,350,0.0,0.7942857142857143,3,65,35,0.8153846153846154,0.022857142857142857,5,0
"quisiera saber el estado de mi solicitud de boleto estudiantil, gracias ",2,3,4,1,2018,3,1,4,1,1,55,6,72,0.0,0.8333333333333334,0,12,5,0.9166666666666666,0.013888888888888888,1,0
"si presento el analitico de la universidad del salvador con las 25 materias que tengo aprobadas de la carrera abogacia podre eximirme de realizar el curso de ingreso? el lunes me voy a acercar para hacer la inscripcion tardia.  si no hago el curso este mes puedo empezar la cursada de la carrera igual y en caso de no prosperar por razones de tiempos administrativos el reconocimiento del analitico de la usal, puedo hacer el curso en julio? gracias por su respuesta! ",4,1,2,1,2019,0,2,2,1,1,17,4,468,0.0,0.8076923076923077,0,84,46,0.6547619047619048,0.010683760683760684,1,0
buenas tardes. queria pedir certificado analítico de materias rendidas (aprobadas y desaprobadas) firmado y sellado por la universidad. con quien deberia comunicarme? gracias! ,0,3,3,1,2017,3,4,1,1,1,1,8,176,0.0,0.8352272727272727,1,24,7,0.9583333333333334,0.022727272727272728,2,0
hola! quiero acceder al sistema para inscribirme a los finales pero me salta que no cumplo con los requisitos para poder acceder. ,1,2,12,2,2018,3,7,4,1,1,5,6,130,0.0,0.8153846153846154,0,23,12,0.9130434782608696,0.015384615384615384,1,0
hola no puedo ingresar al perfil de estudiante para anotarme a final de elementos ,5,4,6,1,2017,3,1,2,1,1,54,6,82,0.0,0.8292682926829268,0,15,8,0.9333333333333332,0.0,1,0
"hola hice la inscripción hasta que me dice que me van a enviar un correo electronico, pero eso no sucede.  como debo continuar?   ",2,3,10,2,2017,2,2,0,0,1,7,6,130,0.0,0.7769230769230769,1,27,20,0.8148148148148148,0.02307692307692308,1,0
"hola, quiero anotarme en el boleto estudiantil provincial y me dice que ya poseo un beneficio, hace un tiempo tenia el descuento por plan progresar pero ya me lo dieron de baja y no lo tengo más, así y todo en la web de la unlu sigue desactualizado. ",1,4,10,2,2019,1,6,3,1,1,54,4,250,0.0,0.792,2,49,33,0.7959183673469388,0.016,1,0
"buenas tardes, queria saber si tarda en llegar el correo para continuar con el tramite de inscripcion de las carreras. porque aun no me llega para poder continuar. ",2,3,10,2,2018,2,4,0,0,1,0,4,164,0.0,0.8109756097560976,0,29,14,0.8965517241379308,0.018292682926829267,2,0
"hola que tal, me refiero a usted por el motivo se que me acerque al establecimiento y la inscripcion estaba abierta y tenia que hacerla mediante la web, hice varios intentos y no recibo respuesta. desde ya muchas gracias. espero respuesta por favor ",0,3,2,1,2018,2,8,0,0,1,0,4,249,0.0,0.8112449799196787,0,44,23,0.8409090909090909,0.01606425702811245,2,0
"hola!  yo hice el tramite por el boleto estudiantil hace tiempo, pero hace ya unos dos meses aproximado, la sube ya no se me recarga al apoyarla en la terminal electrónica de la universidad. quería saber si ustedes me podrían asesorar que puedo hacer y porqué ya no me carga.  espero respuesta gracias y saludos. ",5,3,3,1,2019,2,5,2,1,1,3,8,313,0.0,0.7987220447284346,4,58,33,0.7931034482758621,0.019169329073482427,3,0
"por razones laborales y personales no pude inscribirme en tiempo en la carrera. necesitaria no perder la solicitud de reinscripción, ya que a su vez perdí la regularidad. muchas gracias, estoy a su disposición.                       jésica cudugnello ",4,1,3,1,2017,1,2,2,1,1,4,6,251,0.0,0.749003984063745,4,59,41,0.5254237288135594,0.0199203187250996,3,0
"quiero saber mi numero de legajo, si me pueden ayudar ya le estoy agradecidos ",0,3,5,1,2017,2,3,0,0,1,54,4,78,0.0,0.8076923076923077,0,15,7,1.0,0.01282051282051282,1,0
a quien corresponda  la consulta es como debo inscribirme en una materia optativa? lo puedo hacer por internet?  me interesa cursar diseño de investigación educativa codigo 30163  agradecere vuestra respuesta  silvia mujica ,3,2,8,2,2016,2,1,1,1,1,4,4,224,0.0,0.8080357142857143,1,37,16,0.8918918918918919,0.008928571428571428,1,1
"buenas tardes,intento ingresar a mi perfil y me dice que mi clave ha caducado al intentar formular una clave nueva no me agarra los datos,queria saber como puedo solucionar este inconveniente,gracias! ",6,1,3,1,2018,1,5,3,1,1,5,6,201,0.0,0.8258706467661692,0,32,16,0.90625,0.01990049751243781,1,0
hola que tal?queria consultar porque no puedo regenerar mi clave.ya llene el formulario de regeneramiento de clave pero igualmente no me deja. espero su respuesta gracias. ,1,3,2,1,2018,2,4,2,1,1,52,6,172,0.0,0.8255813953488372,0,27,12,0.925925925925926,0.02325581395348837,3,0
no me puedo anotar a las cursadas soy aspirante   ,1,3,2,1,2019,3,8,0,0,0,5,4,50,0.0,0.78,0,12,8,0.8333333333333334,0.0,1,0
"hola, quería hacer una consulta. yo tengo titulo de lic. en nutrición en la uba y curso actualmente ing. en alimentos en unlu, quería saber que documentación  tengo que presentar para pedir equivalencia por algunas materias. gracias  ",0,5,11,2,2015,3,2,2,1,0,1,6,234,0.0,0.8076923076923077,4,40,19,0.8,0.02564102564102564,4,0
"hola, buenos días, no pude ingresar como aspirante. ",2,3,11,2,2018,0,3,0,0,1,26,4,52,0.0,0.7884615384615384,1,9,4,1.0,0.0576923076923077,1,0
"hola buen día, quise entrar con mi legajo y contraseña y no me deja, ni me apare para poder inscribirme a materias, muchas gracias ",0,1,8,2,2019,0,7,4,1,1,43,4,131,0.0,0.7938931297709924,1,25,14,0.92,0.022900763358778626,1,0
por que no me puedo inscribir a las materias. es urgente. es el ultimo dia que puedo hacerlo ,4,4,2,1,2018,2,7,0,0,1,27,4,93,0.0,0.7849462365591398,0,19,12,0.8421052631578947,0.021505376344086027,2,0
buen día! queria hacer una consulta ya que tengo un inconveniente para porder acceder al perfil de aspirante. ingreso mi dni y el mismo sistema me responde con &quot;no existen datos para el aspirante ingresado&quot;. quisiera saber cuál sería el problema. gracias. ,0,2,12,2,2018,0,8,0,0,0,0,4,266,0.0,0.8082706766917294,3,43,20,0.9302325581395348,0.02631578947368421,4,0
"hola! me preguntaba por que no podia entrar a mi perfil, me aparece como estudiante inhabilitado cuando pido para cambiar mi clave. necesito ver si me cargaron bien las notas, es urgente!! ",1,1,12,2,2018,3,7,4,1,1,43,4,189,0.0,0.7989417989417991,0,33,18,0.9090909090909092,0.031746031746031744,1,0
quiero saber como me inscribo para rendir los parciales ,0,4,4,1,2019,3,2,1,1,1,52,4,56,0.0,0.8392857142857143,0,10,5,1.0,0.0,1,0
hice el primer paso de la inscripcion pero no puedo continuar porque no me ha llegado el mail para ello. muchas gracias ,2,3,10,2,2018,1,7,0,0,1,0,4,120,0.0,0.8083333333333333,0,23,14,0.9130434782608696,0.008333333333333333,1,0
"hola buenas tardes queria consultarles porque no puedo realizar los tramites para el boleto estudiantil si cumplo con los requisitos, gracias ",0,1,3,1,2018,1,7,3,1,1,3,13,142,0.0,0.8450704225352113,0,22,9,0.9545454545454546,0.007042253521126761,1,0
"hola! me comunico con ustedes ya que estoy intentando realizar la preinscripcion por web a una carrera y nunca me llega el mail con los pasos a seguir.  reintente y me dice que esta en trámite, que va a llegarme el mail nuevamente pero no recibo nada.  ",2,2,11,2,2017,0,4,0,0,1,0,6,253,0.0,0.7905138339920948,1,50,32,0.76,0.015810276679841896,2,0
"hola buenas tarde! le hago esta consulta porque quiero ingresar para anotarme en las materias y me dice que el numero de legajo o contraseña son incorrectas. pongo olvide mi clave pero nunca me llego al mail la solicitud para cambiarla. espero que me puedan dar una respuesta, muchas gracias! ",1,4,2,1,2018,2,4,1,1,1,3,6,293,0.0,0.8122866894197952,0,51,27,0.9215686274509804,0.017064846416382253,2,0
no puedo ingresar a mi perfil de estudiante  ,2,4,2,1,2018,3,4,2,1,1,54,4,45,0.0,0.8,0,10,6,0.9,0.0,1,0
"ayer comencé la inscripción para la cerrera de profesorado de historia y no recibí el correo para poder continuar con la inscripción, hoy intenté nuevamente y el sistema me informa que ya se reenvió el correo pero éste nunca llegó. debo seguir esperando o me debo acercar a alguna sede para completar el trámite? desde ya, muchas gracias.  alejandro. ",3,3,2,1,2019,1,1,0,0,1,8,6,351,0.0,0.811965811965812,9,61,33,0.7868852459016393,0.017094017094017096,3,0
olvide mi clave ,2,3,5,1,2017,2,2,3,1,1,7,13,16,0.0,0.8125,0,4,2,1.0,0.0,1,0
"buenas noches, les hago una pregunta. yo realice la inscripción para ingresar el año que viene hace 15 días. en ese momento me dijeron que dejará pasar unos días e intente ingresar en la página de la universidad en la parte de aspirantes.  intenté hacerlo pero me dice que no tengo un legajo asignado. quería saber si hubo algún problema con la inscripción?. espero su respuesta. muchas gracias. ",1,4,11,2,2018,3,4,0,0,1,4,6,396,0.0,0.797979797979798,9,70,38,0.8285714285714286,0.022727272727272728,7,0
buenas tardes queria ssber por que no logro anotarme en las asignaturas del cuatrimestre..?? muchas gracias ,0,3,2,1,2019,1,8,0,0,1,52,4,108,0.0,0.8148148148148148,0,17,7,1.0,0.037037037037037035,2,0
